"household_id","individual_id","sex","age","age_p","married","form_married","nev_married","disability","religion","literacy","educ","work","member_r0","head_r0","relation_r0","relation_os_r0","member_r1","head_r1","respond_r1","relation_r1","relation_os_r1","member_r2","head_r2","respond_r2","relation_r2","relation_os_r2","member_r3","head_r3","respond_r3","relation_r3","relation_os_r3","member_r4","head_r4","respond_r4","relation_r4","relation_os_r4","member_r5","head_r5","respond_r5","relation_r5","relation_os_r5","member_r6","head_r6","respond_r6","relation_r6","relation_os_r6","member_r7","head_r7","respond_r7","relation_r7","relation_os_r7","member_r8","head_r8","respond_r8","relation_r8","relation_os_r8","member_r9","head_r9","respond_r9","relation_r9","relation_os_r9","member_r10","head_r10","respond_r10","relation_r10","relation_os_r10"
"120106010100504034",5,2,,4,,,,,,,,,0,0,,,1,0,0,4,,1,0,0,4,,1,0,0,4,,1,0,0,4,,1,0,0,4,,1,0,0,4,,1,0,0,4,,1,0,0,4,,,,,,,,,,,
"120106010100504034",6,2,,26,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,
"120106010100504052",1,2,,40,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,
"120106010100504052",2,2,,17,,,,,,,,,0,0,,,1,0,0,13,,1,0,0,13,,1,0,0,13,,1,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,13,
"120106010100504052",3,1,,10,,,,,,,,,0,0,,,1,0,0,13,,1,0,0,13,,1,0,0,13,,1,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,13,
"120106010100504052",4,2,,12,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3,
"120106010100504052",5,2,,8,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3,
"120106010100504069",1,1,,43,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,
"120106010100504069",2,2,,38,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,
"120106010100504069",3,2,,12,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"120106010100504069",4,2,,8,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"120106010100504069",5,1,,26,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"120106010100504088",1,2,,28,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,
"120106010100504088",2,1,,17,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"120106010100504088",3,1,,13,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"120106010100504088",4,1,,5,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"120106010100504088",5,1,,9,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"120106010100504088",6,2,,11,,,,,,,,,0,0,,,0,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,
"120106010100504123",1,1,,35,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,
"120106010100504123",2,2,,28,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,
"120106010100504123",3,1,,6,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"120106010100504123",4,1,,0,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"120106010100504140",1,1,,27,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,
"120106010100504140",2,2,,22,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1,0,0,2,,1,0,0,2,,,,,,
"120106010100504157",1,1,,35,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,
"120106010100504157",2,2,,23,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,,,,,,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,
"120106010100504229",1,2,,32,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,
"120106010100504229",2,1,,15,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"120106010100504229",3,2,,25,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,
"120106010100504229",4,2,,20,,,,,,,,,0,0,,,1,0,0,14,,1,0,0,14,,1,0,0,14,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,
"120106010100504229",5,2,,20,,,,,,,,,0,0,,,1,0,0,14,,1,0,0,14,,1,0,0,14,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,
"120106010100504229",6,2,,,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,
"120106010100504248",1,1,,27,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,
"120106010100504248",2,2,,22,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,
"120106010100504248",3,2,,23,,,,,,,,,0,0,,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,
"120106010100504248",4,2,,23,,,,,,,,,0,0,,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,
"120106010100504248",5,2,,22,,,,,,,,,0,0,,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,
"120106010100504248",6,2,,23,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1,0,0,13,"COUSIN",1,0,0,7,,0,0,0,,,1,0,0,7,,1,0,0,7,
"120106010100504268",1,1,,42,,,,,,,,,0,0,,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,
"120106010100504268",2,2,,35,,,,,,,,,0,0,,,1,0,1,2,,1,0,1,2,,1,0,1,2,,1,0,1,2,,1,0,1,2,,1,0,1,2,,1,0,1,2,,1,0,1,2,,1,0,1,2,,1,0,1,2,
"120106010100504268",3,2,,3,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,
"120106010100504268",4,1,,23,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,
"120106010100504268",5,1,,25,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,
"120106010100504268",6,2,,4,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"120106010100504268",7,2,,25,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,,1,0,0,14,
"120106010100515021",1,1,,80,,,,,,,,,0,0,,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,,,,,
"120106010100515021",2,2,,55,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,,,,,
"120106010100515021",3,2,,19,,,,,,,,,0,0,,,1,0,1,3,,1,0,1,3,,1,0,1,3,,1,0,1,3,,1,0,1,3,,1,0,1,3,,1,0,1,3,,1,0,1,3,,1,0,1,3,,,,,,
"120106010100515034",1,1,,32,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,
"120106010100515034",2,2,,25,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,
"120106010100515034",3,1,,13,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"120106010100515034",4,1,,7,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"120106010100515034",5,1,,3,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"120106010100515034",6,1,,33,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,
"120106010100515034",7,1,,18,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,1,0,0,7,,1,0,0,7,,1,0,0,7,,1,0,0,7,,1,0,0,7,,1,0,0,7,,1,0,0,7,,1,0,0,7,
"120106010100515047",1,2,,22,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,
"120106010100515047",2,2,,22,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,
"120106010100515047",3,2,,25,,,,,,,,,0,0,,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,,,,,
"120106010100515047",4,2,,22,,,,,,,,,0,0,,,1,0,0,15,"FRIEND",0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,
"120106010100515047",5,1,,19,,,,,,,,,0,0,,,0,0,0,,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,,,,,
"120106010100515047",6,2,,19,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1,0,0,7,,,,,,
"120106010100515073",1,1,,30,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,
"120106010100515073",2,2,,23,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,
"120106010100515073",3,1,,6,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"120106010100515073",4,2,,16,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1,0,0,13,"Relative of Spouse",0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,
"120106010100515099",1,1,,46,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,
"120106010100515112",1,1,,39,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,
"120106010100515112",2,2,,35,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,
"120106010100515125",1,1,,22,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,
"120106010100515125",2,2,,19,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,
"120106010100515125",3,1,,0,,,,,,,,,0,0,,,0,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"120106010100515151",1,2,,28,,,,,,,,,0,0,,,1,0,1,2,,1,0,1,2,,1,0,1,2,,1,0,1,2,,1,0,1,2,,1,0,1,2,,1,0,1,2,,1,0,1,2,,1,0,0,2,,,,,,
"120106010100515151",2,2,,11,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,
"120106010100515151",3,2,,8,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,
"120106010100515151",4,1,,23,,,,,,,,,0,0,,,1,0,0,7,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,
"120106010100515151",5,1,,36,,,,,,,,,0,0,,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,1,1,,,,,,
"120106010100515164",1,1,,25,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"120106010100515164",2,2,,23,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"120106010100515164",3,2,,12,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"120106010100515164",4,2,,10,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"120106010100515164",5,2,,8,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"120106010100515164",6,1,,1,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"120106010100515164",7,1,,18,,,,,,,,,0,0,,,1,0,0,6,,1,0,0,6,,1,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"120106010100515177",1,2,,38,,,,,,,,,0,0,,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,
"120106010100515177",2,2,,20,,,,,,,,,0,0,,,1,0,1,3,,1,0,1,3,,1,0,1,3,,1,0,1,3,,1,0,1,3,,1,0,1,3,,1,0,1,3,,1,0,1,3,,1,0,1,3,,1,0,1,3,
"120106010100515177",3,1,,18,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"120106010100515190",1,2,,60,,,,,,,,,0,0,,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,,,,,
"120106010100515190",2,2,,21,,,,,,,,,0,0,,,1,0,1,4,,1,0,1,4,,1,0,1,4,,1,0,1,4,,1,0,1,4,,1,0,1,4,,1,0,1,4,,1,0,1,4,,1,0,1,4,,,,,,
"120106010100515190",3,2,,15,,,,,,,,,0,0,,,1,0,0,4,,1,0,0,4,,1,0,0,4,,1,0,0,4,,1,0,0,4,,1,0,0,4,,1,0,0,4,,1,0,0,4,,1,0,0,4,,,,,,
"120106010100525013",1,2,,46,,,,,,,,,0,0,,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,,1,1,0,1,
"120106010100525013",2,1,,30,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"120106010100525013",3,2,,20,,,,,,,,,0,0,,,1,0,1,3,,1,0,1,3,,1,0,1,3,,1,0,1,3,,1,0,1,3,,1,0,1,3,,1,0,1,3,,1,0,1,3,,1,0,1,3,,1,0,1,3,
"120106010100525013",4,2,,19,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,0,0,0,,,1,0,0,3,,0,0,0,,
"120106010100525013",5,2,,14,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"120106010100525047",1,1,,36,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,
"120106010100525047",2,2,,25,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,
"120106010100525047",3,2,,9,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"120106010100525047",4,1,,37,,,,,,,,,0,0,,,1,0,0,10,,1,0,0,10,,1,0,0,10,,1,0,0,10,,1,0,0,10,,1,0,0,10,,1,0,0,10,,1,0,0,10,,1,0,0,10,,1,0,0,10,
"120106010100525047",5,2,,9,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"120106010100525064",1,1,,27,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,,,,,
"120106010100525064",2,2,,25,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,,,,,,,,,,
"120106010100525064",3,1,,2,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,
"120106010100525064",4,2,,0,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,
"120106010100525081",1,2,,18,,,,,,,,,0,0,,,1,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"120106010100525081",2,1,,45,,,,,,,,,0,0,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"120106010100525115",1,1,,29,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,
"120106010100525115",2,2,,28,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,
"120106010100525115",3,1,,12,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"120106010100525115",4,1,,5,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"120106010100525115",5,2,,26,,,,,,,,,0,0,,,1,0,0,6,,1,0,0,6,,1,0,0,6,,1,0,0,6,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,
"120106010100525115",6,1,,0,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,
"120106010100525115",7,2,,16,,,,,,,,,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1,0,0,14,,0,0,0,,,0,0,0,,
"120106010100525132",1,1,,26,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,
"120106010100525132",2,1,,28,,,,,,,,,0,0,,,1,0,0,15,,1,0,0,15,,1,0,0,15,,1,0,0,15,,1,0,0,15,,1,0,0,15,,1,0,0,15,,1,0,0,15,,1,0,0,15,,1,0,0,15,
"120106010100525132",3,1,,21,,,,,,,,,0,0,,,1,0,0,15,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,1,0,0,15,"Friend",0,0,0,,,0,0,0,,
"120106010100525166",1,1,,38,,,,,,,,,0,0,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,1,1,1,,,,,,,,,,,,1,1,1,1,
"120106010100525166",2,2,,34,,,,,,,,,0,0,,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,1,0,0,2,,,,,,,,,,,,1,0,0,2,
"120106010100525166",3,1,,19,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,1,0,0,3,
"120106010100525166",4,1,,12,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,1,0,0,3,
"120106010100525166",5,2,,5,,,,,,,,,0,0,,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,1,0,0,3,,,,,,,,,,,,1,0,0,3,
"120106010100525166",6,2,,60,,,,,,,,,0,0,,,1,0,0,11,,1,0,0,11,,1,0,0,11,,1,0,0,11,,1,0,0,11,,1,0,0,11,,1,0,0,11,,,,,,,,,,,,1,0,0,11,
